------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150597
Start Time 09:36:00
Start Date 8/5/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 09:37:35
Download Date 8/5/18
Current Memory Address: 0
Current Battery Voltage: 4.15     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
1.18,-0.039,-0.484
1.168,-0.082,-0.465
1.137,-0.082,-0.434
1.121,-0.043,-0.41
1.129,0.012,-0.371
1.125,0.027,-0.34
1.117,0.012,-0.34
1.105,0.012,-0.332
1.102,0.023,-0.344
1.113,0.035,-0.367
1.109,0.059,-0.391
1.063,0.09,-0.418
0.988,0.137,-0.461
0.914,0.211,-0.508
0.859,0.27,-0.547
0.84,0.254,-0.555
0.848,0.145,-0.535
0.871,0.031,-0.555
0.855,0.141,-0.633
0.797,0.234,-0.656
0.785,0.141,-0.684
0.805,-0.109,-0.629
0.824,-0.371,-0.504
0.824,-0.5,-0.41
0.824,-0.473,-0.359
0.852,-0.285,-0.301
0.914,-0.094,-0.301
0.953,0.043,-0.348
0.93,0.148,-0.387
0.891,0.184,-0.414
0.863,0.145,-0.41
0.859,0.063,-0.367
0.879,0.051,-0.34
0.91,0.105,-0.301
0.938,0.156,-0.227
0.934,0.195,-0.172
0.941,0.277,-0.164
1.039,0.422,-0.133
1.184,0.516,-0.082
1.258,0.422,-0.016
1.238,0.285,0.039
1.184,0.238,0.047
1.156,0.242,0.02
1.133,0.195,0.02
1.07,0.16,-0.008
0.984,0.164,-0.047
0.883,0.219,-0.137
0.789,0.305,-0.223
0.684,0.34,-0.262
0.566,0.309,-0.273
0.461,0.23,-0.27
0.383,0.113,-0.289
0.336,0.02,-0.301
0.32,0.02,-0.297
0.324,0.102,-0.316
0.336,0.203,-0.34
0.363,0.328,-0.352
0.426,0.414,-0.332
0.484,0.422,-0.258
0.523,0.367,-0.148
0.516,0.301,-0.055
0.484,0.254,0.008
0.488,0.242,0.086
0.523,0.27,0.176
0.531,0.359,0.27
0.559,0.422,0.34
0.637,0.445,0.402
0.691,0.43,0.418
0.691,0.441,0.395
0.688,0.453,0.359
0.723,0.473,0.32
0.781,0.531,0.293
0.84,0.59,0.266
0.914,0.637,0.266
0.996,0.652,0.281
1.102,0.641,0.297
1.207,0.621,0.277
1.297,0.656,0.25
1.348,0.66,0.199
1.344,0.582,0.164
1.305,0.465,0.137
1.254,0.387,0.133
1.238,0.348,0.148
1.199,0.352,0.152
1.109,0.367,0.145
0.996,0.332,0.113
0.871,0.344,0.035
0.75,0.395,-0.055
0.656,0.418,-0.125
0.582,0.402,-0.188
0.496,0.422,-0.27
0.406,0.434,-0.328
0.32,0.402,-0.344
0.254,0.344,-0.313
0.211,0.258,-0.25
0.184,0.125,-0.176
0.156,-0.063,-0.098
0.133,-0.211,-0.031
0.16,-0.234,0.02
0.277,-0.152,0.078
0.477,0.008,0.148
0.723,0.203,0.238
0.957,0.402,0.371
1.156,0.559,0.504
1.266,0.629,0.531
1.293,0.648,0.512
1.238,0.594,0.449
1.152,0.547,0.352
1.059,0.602,0.25
1.012,0.738,0.164
1,0.855,0.148
0.992,0.938,0.148
0.973,0.961,0.156
0.961,0.895,0.223
0.973,0.754,0.305
0.977,0.586,0.379
0.977,0.391,0.445
0.949,0.211,0.484
0.91,0.121,0.492
0.898,0.125,0.477
0.914,0.164,0.449
0.926,0.219,0.426
0.918,0.305,0.387
0.898,0.387,0.348
0.875,0.434,0.328
0.859,0.453,0.313
0.84,0.465,0.309
0.836,0.492,0.313
0.82,0.512,0.313
0.82,0.52,0.309
0.824,0.527,0.293
0.82,0.539,0.285
0.828,0.547,0.277
0.836,0.535,0.285
0.836,0.488,0.301
0.828,0.441,0.305
0.816,0.402,0.313
0.805,0.383,0.316
0.789,0.371,0.316
0.766,0.367,0.316
0.746,0.363,0.313
0.734,0.367,0.313
0.723,0.383,0.301
0.719,0.41,0.293
0.734,0.422,0.289
0.75,0.414,0.281
0.727,0.387,0.238
0.688,0.355,0.18
0.676,0.313,0.238
0.699,0.293,0.289
0.734,0.34,0.289
0.75,0.379,0.273
0.719,0.328,0.301
0.641,0.25,0.348
0.617,0.219,0.383
0.664,0.223,0.43
0.719,0.223,0.453
0.758,0.203,0.484
0.773,0.168,0.535
0.738,0.156,0.477
0.75,0.227,0.379
