------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1F27170048
Start Time 08:01:00
Start Date 8/3/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 08:02:45
Download Date 8/3/18
Current Memory Address: 0
Current Battery Voltage: 4.1     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-1.031,0.379,-0.234
-1.039,0.379,-0.301
-1.023,0.332,-0.289
-1,0.254,-0.234
-0.988,0.219,-0.195
-1.027,0.25,-0.188
-1.051,0.273,-0.195
-1.055,0.273,-0.18
-1.051,0.207,-0.16
-1.078,0.133,-0.145
-1.113,0.082,-0.148
-1.16,0.023,-0.188
-1.215,-0.02,-0.266
-1.27,0.035,-0.336
-1.344,0.121,-0.387
-1.418,0.18,-0.367
-1.465,0.203,-0.301
-1.516,0.172,-0.207
-1.523,0.121,-0.18
-1.48,0.074,-0.195
-1.461,0.023,-0.23
-1.465,-0.031,-0.246
-1.426,-0.051,-0.234
-1.324,-0.02,-0.23
-1.203,0.066,-0.27
-1.121,0.145,-0.309
-1.125,0.113,-0.305
-1.16,-0.016,-0.313
-1.176,-0.043,-0.301
-1.102,0.066,-0.266
-1.039,0.145,-0.328
-1.055,0.164,-0.344
-1.078,0.164,-0.332
-1.098,0.172,-0.379
-1.125,0.184,-0.383
-1.129,0.195,-0.363
-1.105,0.258,-0.324
-1.082,0.34,-0.289
-1.086,0.383,-0.277
-1.105,0.387,-0.266
-1.098,0.379,-0.254
-1.082,0.344,-0.242
-1.07,0.293,-0.23
-1.059,0.234,-0.227
-1.059,0.191,-0.203
-1.055,0.16,-0.184
-1.043,0.16,-0.164
-1.035,0.176,-0.156
-1.027,0.207,-0.164
-1.02,0.25,-0.191
-1.02,0.281,-0.215
-1.016,0.273,-0.234
-1,0.234,-0.234
-0.973,0.195,-0.211
-0.949,0.152,-0.188
-0.941,0.121,-0.176
-0.93,0.086,-0.164
-0.934,0.059,-0.156
-0.945,0.039,-0.172
-0.973,0.035,-0.18
-1.008,0.055,-0.195
-1.047,0.059,-0.211
-1.09,0.063,-0.223
-1.141,0.086,-0.238
-1.207,0.121,-0.262
-1.289,0.18,-0.273
-1.367,0.223,-0.27
-1.426,0.262,-0.266
-1.465,0.305,-0.277
-1.484,0.34,-0.309
-1.488,0.367,-0.348
-1.484,0.418,-0.375
