------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150596
Start Time 09:30:00
Start Date 8/5/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 09:31:34
Download Date 8/5/18
Current Memory Address: 0
Current Battery Voltage: 4.17     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-0.18,-0.035,-0.371
-0.016,-0.18,-0.559
0.16,-0.262,-0.695
0.371,-0.254,-0.563
0.508,-0.195,-0.309
0.48,-0.113,-0.148
0.316,-0.023,-0.145
0.105,0.125,-0.273
-0.066,0.34,-0.469
-0.199,0.641,-0.723
-0.402,0.949,-0.867
-0.641,1.066,-0.879
-0.844,1.055,-0.641
-0.965,0.941,-0.414
-1.094,0.84,-0.125
-1.254,0.699,0.066
-1.445,0.594,0.141
-1.602,0.531,0.145
-1.727,0.508,0.176
-1.797,0.469,0.254
-1.91,0.516,0.34
-2.047,0.539,0.41
-2.172,0.48,0.438
-2.223,0.406,0.453
-2.199,0.379,0.445
-2.121,0.293,0.477
-1.973,0.258,0.457
-1.676,0.254,0.441
-1.234,0.34,0.352
-0.816,0.473,0.188
-0.496,0.59,0.004
-0.234,0.645,-0.117
-0.004,0.582,-0.203
0.176,0.324,-0.203
0.348,0.129,-0.211
0.563,0.277,-0.355
0.586,0.461,-0.625
0.484,0.688,-0.879
0.434,0.922,-1.004
0.398,0.973,-0.969
0.336,0.852,-0.805
0.266,0.586,-0.598
0.215,0.277,-0.379
0.16,0,-0.172
0.051,-0.16,0.016
-0.133,-0.121,0.25
-0.445,0.176,0.52
-0.953,0.684,0.652
-1.645,1.156,0.672
-2.195,1.457,0.809
