------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150596
Start Time 20:36:00
Start Date 7/27/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 20:37:42
Download Date 7/27/18
Current Memory Address: 0
Current Battery Voltage: 4.16     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.27,0.867,0.172
0.27,0.879,0.172
0.27,0.891,0.156
0.273,0.898,0.141
0.273,0.91,0.125
0.281,0.938,0.105
0.285,0.957,0.094
0.285,0.977,0.098
0.285,0.977,0.102
0.285,0.977,0.102
0.285,0.977,0.098
0.285,0.98,0.09
0.277,0.98,0.082
0.273,0.996,0.082
0.277,1.012,0.063
0.285,1.051,0.043
0.313,1.109,0.02
0.328,1.176,0.004
0.313,1.258,-0.008
0.273,1.309,-0.004
0.23,1.309,0.012
0.191,1.25,0.039
0.172,1.176,0.063
0.176,1.129,0.051
0.18,1.125,0.004
0.184,1.141,-0.047
0.195,1.148,-0.082
0.207,1.156,-0.102
0.207,1.16,-0.102
0.207,1.148,-0.102
0.203,1.148,-0.094
0.199,1.137,-0.09
0.191,1.129,-0.094
0.199,1.121,-0.098
0.195,1.09,-0.102
0.195,1.051,-0.102
0.195,1.012,-0.094
0.191,0.965,-0.094
0.188,0.934,-0.09
0.18,0.91,-0.098
0.184,0.898,-0.102
0.188,0.887,-0.105
0.188,0.883,-0.105
0.195,0.875,-0.098
0.203,0.875,-0.098
0.207,0.867,-0.098
0.215,0.852,-0.094
0.219,0.848,-0.086
0.219,0.844,-0.082
0.215,0.84,-0.082
0.207,0.84,-0.082
0.199,0.84,-0.086
0.191,0.852,-0.086
0.176,0.859,-0.086
0.168,0.871,-0.074
0.16,0.883,-0.074
0.152,0.898,-0.078
0.148,0.918,-0.074
0.145,0.934,-0.063
0.145,0.949,-0.055
0.141,0.961,-0.051
0.137,0.961,-0.039
0.141,0.953,-0.027
0.137,0.945,-0.016
0.145,0.934,-0.012
0.148,0.93,0
0.168,0.914,0.008
0.188,0.922,0.012
0.211,0.938,0.016
0.234,0.969,0.023
0.258,1.008,0.035
0.277,1.043,0.051
0.293,1.086,0.066
0.289,1.129,0.074
0.258,1.148,0.082
0.219,1.137,0.102
0.18,1.109,0.117
0.145,1.059,0.137
0.125,1.008,0.137
0.109,0.988,0.117
0.105,0.988,0.094
0.117,1,0.07
0.133,1.016,0.066
0.152,1.023,0.074
0.172,1.031,0.09
0.188,1.047,0.105
0.191,1.043,0.121
0.188,1.051,0.133
0.172,1.047,0.137
0.156,1.043,0.129
0.145,1.035,0.113
0.117,1.031,0.105
0.105,1.039,0.09
0.094,1.063,0.082
0.09,1.066,0.078
0.086,1.051,0.078
0.094,1.031,0.09
0.098,1.008,0.094
0.109,0.996,0.094
0.113,0.984,0.09
0.121,0.969,0.082
0.129,0.938,0.082
0.141,0.906,0.086
0.156,0.887,0.086
0.172,0.871,0.082
0.191,0.875,0.074
0.199,0.891,0.066
0.203,0.883,0.066
0.207,0.883,0.066
0.207,0.891,0.078
0.211,0.895,0.094
0.219,0.887,0.105
0.223,0.875,0.113
0.227,0.867,0.113
0.23,0.871,0.109
0.219,0.891,0.102
0.227,0.895,0.094
0.227,0.898,0.09
0.219,0.898,0.094
0.223,0.898,0.105
0.23,0.902,0.113
0.234,0.906,0.125
0.238,0.914,0.133
0.246,0.93,0.137
0.246,0.945,0.141
0.242,0.949,0.137
0.234,0.969,0.125
0.211,0.984,0.121
0.195,1.004,0.121
0.195,1.012,0.117
0.191,1.023,0.125
0.195,1.027,0.117
0.215,1.047,0.117
0.227,1.07,0.109
0.238,1.082,0.102
0.246,1.094,0.094
0.238,1.113,0.086
0.23,1.129,0.086
0.234,1.145,0.082
0.234,1.148,0.082
0.234,1.148,0.078
0.223,1.145,0.07
0.211,1.125,0.059
0.207,1.09,0.051
0.215,1.066,0.035
0.223,1.055,0.016
0.234,1.039,0
0.238,1.031,-0.012
0.234,1.027,-0.027
0.23,1.031,-0.039
0.227,1.039,-0.051
