------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1F27170050
Start Time 10:40:00
Start Date 7/20/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 10:44:22
Download Date 7/20/18
Current Memory Address: 0
Current Battery Voltage: 4.2     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-0.035,0.258,0.984
-0.035,0.234,0.988
-0.031,0.23,0.992
-0.023,0.246,0.992
-0.031,0.262,0.988
-0.051,0.266,0.992
-0.063,0.281,0.988
-0.07,0.285,0.977
-0.082,0.27,0.973
-0.082,0.246,0.98
-0.074,0.223,1.004
-0.059,0.207,1.031
-0.055,0.215,1.035
-0.051,0.223,1.039
-0.047,0.223,1.043
-0.039,0.211,1.043
-0.035,0.203,1.047
-0.031,0.195,1.039
-0.023,0.191,1.027
-0.012,0.203,1.02
-0.008,0.223,1.016
-0.016,0.219,1.016
-0.023,0.195,1.027
-0.016,0.156,1.047
0.004,0.129,1.063
0.02,0.129,1.07
0.027,0.141,1.066
0.035,0.16,1.055
0.051,0.203,1.051
0.055,0.266,1.043
0.039,0.309,1.027
0.016,0.309,1.016
0.02,0.273,1.02
0.043,0.238,1.039
0.07,0.223,1.059
0.07,0.223,1.059
0.063,0.246,1.031
0.066,0.262,0.996
0.086,0.27,0.973
0.102,0.27,0.961
0.109,0.285,0.961
0.113,0.289,0.973
0.109,0.277,0.977
0.109,0.258,0.984
0.109,0.234,0.988
0.109,0.223,0.988
0.105,0.234,0.988
0.102,0.246,0.98
0.102,0.262,0.965
0.117,0.277,0.949
0.152,0.293,0.941
0.184,0.309,0.938
0.191,0.324,0.941
0.184,0.332,0.941
0.172,0.324,0.941
0.172,0.277,0.949
0.191,0.238,0.957
0.223,0.227,0.969
0.242,0.234,0.969
0.246,0.25,0.977
0.242,0.285,0.977
0.25,0.324,0.973
0.262,0.367,0.961
0.262,0.391,0.949
0.246,0.383,0.945
0.234,0.355,0.949
0.238,0.324,0.961
0.25,0.293,0.949
0.258,0.273,0.934
0.273,0.281,0.918
0.281,0.309,0.91
0.285,0.348,0.902
0.277,0.371,0.895
0.266,0.375,0.898
0.262,0.375,0.906
0.266,0.355,0.922
0.262,0.328,0.934
0.254,0.301,0.949
0.246,0.277,0.949
0.242,0.262,0.949
0.246,0.262,0.957
0.25,0.277,0.949
0.242,0.301,0.945
0.219,0.324,0.941
0.199,0.336,0.941
0.188,0.328,0.938
0.188,0.305,0.941
0.207,0.277,0.941
0.234,0.266,0.949
0.254,0.254,0.961
0.246,0.266,0.969
0.246,0.281,0.973
0.234,0.313,0.969
0.219,0.352,0.953
0.203,0.367,0.953
0.191,0.355,0.953
0.195,0.34,0.957
0.203,0.324,0.957
0.223,0.32,0.965
0.227,0.32,0.953
0.211,0.316,0.945
0.203,0.324,0.949
0.195,0.355,0.945
0.184,0.371,0.934
0.18,0.371,0.934
0.188,0.352,0.926
0.199,0.344,0.926
0.219,0.344,0.926
0.23,0.379,0.926
0.234,0.398,0.926
0.254,0.457,0.906
0.242,0.523,0.887
0.227,0.555,0.898
0.234,0.566,0.906
0.238,0.59,0.871
0.25,0.578,0.848
0.285,0.574,0.832
0.301,0.555,0.824
0.305,0.496,0.836
0.316,0.48,0.824
0.344,0.547,0.813
0.355,0.59,0.777
0.355,0.57,0.789
0.352,0.523,0.828
0.352,0.461,0.871
0.363,0.422,0.898
0.363,0.422,0.914
0.344,0.449,0.922
0.324,0.465,0.938
0.309,0.473,0.934
0.297,0.473,0.938
0.301,0.457,0.926
0.305,0.457,0.922
0.313,0.449,0.914
0.305,0.43,0.934
0.281,0.387,0.945
0.285,0.344,0.973
0.285,0.32,0.977
0.285,0.328,0.98
0.266,0.328,0.977
0.25,0.348,0.969
0.234,0.352,0.941
0.219,0.34,0.918
0.211,0.34,0.922
0.207,0.328,0.934
0.211,0.309,0.941
0.211,0.285,0.949
0.195,0.25,0.965
0.184,0.246,0.984
0.172,0.254,1
0.168,0.285,1.004
0.164,0.324,0.996
0.152,0.355,0.988
0.141,0.371,0.988
0.137,0.363,0.988
0.145,0.355,0.996
0.145,0.336,0.996
0.141,0.316,1
0.133,0.309,1.008
0.129,0.297,0.996
0.133,0.297,0.984
0.152,0.316,0.961
0.172,0.324,0.949
0.184,0.344,0.934
0.176,0.355,0.926
0.168,0.355,0.922
0.16,0.355,0.934
0.152,0.348,0.957
0.156,0.332,0.973
0.141,0.328,0.98
0.133,0.316,0.984
0.133,0.301,0.98
0.148,0.297,0.961
0.172,0.297,0.949
0.184,0.305,0.938
0.184,0.316,0.941
0.172,0.348,0.949
0.148,0.371,0.957
0.121,0.375,0.949
0.105,0.379,0.945
0.098,0.355,0.953
0.109,0.332,0.969
0.121,0.32,0.973
0.117,0.32,0.969
0.105,0.313,0.953
0.09,0.293,0.934
0.102,0.281,0.922
0.121,0.297,0.914
0.125,0.328,0.914
0.094,0.355,0.926
0.047,0.363,0.938
0.02,0.336,0.957
0.012,0.305,0.977
0.02,0.262,0.996
0.039,0.223,0.992
0.051,0.215,0.977
0.051,0.227,0.961
0.051,0.238,0.949
0.055,0.27,0.945
0.039,0.309,0.945
0,0.313,0.953
-0.023,0.305,0.984
-0.039,0.277,1.012
-0.059,0.219,1.027
-0.09,0.16,1.039
-0.109,0.117,1.023
-0.098,0.141,1.016
-0.047,0.223,1.016
-0.023,0.293,1.012
-0.063,0.328,0.992
-0.125,0.34,0.973
-0.168,0.316,0.969
-0.16,0.262,0.996
-0.137,0.215,1.02
-0.109,0.207,1.035
-0.117,0.211,1.027
-0.137,0.23,1.004
-0.145,0.234,0.988
-0.129,0.234,0.984
-0.102,0.242,0.988
-0.09,0.238,0.988
-0.098,0.234,0.984
-0.098,0.238,1.004
-0.063,0.258,1.027
-0.035,0.266,1.039
-0.02,0.285,1.039
-0.02,0.309,1.02
-0.023,0.328,1.008
-0.023,0.32,0.996
-0.02,0.309,0.988
-0.004,0.293,0.98
0.016,0.293,0.977
0.008,0.266,0.98
0,0.25,0.973
0.012,0.277,0.973
0.027,0.293,0.973
0.059,0.305,0.973
0.078,0.32,0.973
0.094,0.32,0.973
0.113,0.332,0.977
0.109,0.344,0.984
0.113,0.352,0.996
0.113,0.363,1
0.121,0.367,1.004
0.129,0.367,1.004
0.145,0.367,0.992
0.156,0.367,0.988
0.164,0.371,0.977
0.172,0.371,0.98
0.191,0.379,0.977
0.211,0.398,0.965
0.211,0.41,0.953
0.199,0.422,0.934
0.191,0.434,0.922
0.203,0.438,0.902
0.223,0.434,0.906
0.242,0.422,0.918
0.234,0.402,0.926
0.215,0.391,0.934
0.215,0.395,0.926
0.227,0.402,0.922
0.246,0.406,0.922
0.258,0.422,0.906
0.262,0.43,0.895
0.258,0.422,0.898
0.246,0.406,0.902
0.25,0.398,0.914
0.266,0.387,0.918
0.273,0.398,0.906
0.27,0.418,0.902
0.258,0.418,0.895
0.246,0.41,0.895
0.254,0.406,0.887
0.273,0.402,0.875
0.289,0.398,0.859
0.289,0.379,0.848
0.289,0.375,0.844
0.281,0.379,0.84
0.266,0.395,0.844
0.258,0.398,0.852
0.254,0.395,0.863
0.27,0.387,0.875
0.281,0.395,0.875
0.289,0.398,0.883
0.285,0.41,0.898
0.277,0.434,0.906
0.258,0.473,0.918
0.227,0.496,0.918
0.211,0.508,0.914
0.203,0.508,0.91
0.215,0.492,0.91
0.238,0.48,0.91
0.246,0.473,0.895
0.23,0.465,0.875
0.223,0.469,0.879
0.207,0.48,0.875
0.195,0.48,0.863
0.191,0.484,0.852
0.199,0.484,0.848
0.207,0.465,0.84
0.223,0.449,0.844
0.234,0.449,0.836
0.25,0.465,0.82
0.254,0.48,0.82
0.254,0.516,0.813
0.242,0.547,0.816
0.219,0.586,0.828
0.191,0.613,0.836
0.18,0.629,0.844
0.18,0.625,0.848
0.191,0.625,0.848
0.207,0.656,0.813
0.211,0.672,0.781
0.227,0.629,0.781
0.258,0.574,0.789
0.293,0.535,0.797
0.313,0.527,0.813
0.316,0.555,0.816
0.301,0.59,0.816
0.289,0.613,0.816
0.289,0.633,0.824
0.289,0.641,0.836
0.289,0.629,0.848
0.277,0.594,0.871
0.262,0.543,0.895
0.242,0.488,0.926
0.238,0.441,0.953
0.254,0.426,0.961
0.27,0.418,0.953
0.281,0.418,0.934
0.281,0.434,0.926
0.281,0.441,0.922
0.273,0.438,0.922
0.262,0.41,0.934
0.258,0.387,0.953
0.262,0.379,0.965
0.258,0.379,0.969
0.234,0.383,0.973
0.215,0.383,0.973
0.207,0.367,0.973
0.191,0.359,0.98
0.211,0.348,0.988
0.207,0.34,0.98
0.203,0.359,0.973
0.203,0.387,0.969
0.184,0.387,0.965
0.156,0.375,0.965
0.145,0.344,0.977
0.152,0.32,1
0.16,0.305,1.008
0.16,0.297,1.012
0.16,0.301,1.012
0.145,0.316,1
0.137,0.344,0.988
0.137,0.363,0.984
0.148,0.379,0.98
0.156,0.398,0.98
0.152,0.406,0.977
