------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150597
Start Time 20:36:00
Start Date 7/27/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 20:37:40
Download Date 7/27/18
Current Memory Address: 0
Current Battery Voltage: 4.15     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-0.047,1.07,-0.098
-0.027,1.098,-0.109
0.004,1.141,-0.117
0.055,1.176,-0.133
0.113,1.184,-0.152
0.148,1.152,-0.164
0.16,1.121,-0.18
0.152,1.109,-0.195
0.137,1.133,-0.215
0.109,1.172,-0.234
0.094,1.191,-0.23
0.086,1.195,-0.211
0.094,1.184,-0.191
0.109,1.18,-0.172
0.137,1.18,-0.156
0.152,1.176,-0.148
0.168,1.164,-0.152
0.184,1.145,-0.145
0.188,1.105,-0.137
0.191,1.07,-0.129
0.191,1.031,-0.117
0.188,0.996,-0.105
0.188,0.973,-0.102
0.184,0.957,-0.098
0.172,0.938,-0.09
0.168,0.918,-0.082
0.16,0.902,-0.078
0.148,0.887,-0.074
0.133,0.867,-0.074
0.117,0.844,-0.078
0.102,0.832,-0.078
0.086,0.824,-0.074
0.074,0.816,-0.07
0.07,0.797,-0.066
0.063,0.793,-0.063
0.066,0.797,-0.059
0.066,0.805,-0.059
0.066,0.809,-0.055
0.074,0.816,-0.055
0.07,0.816,-0.051
0.066,0.82,-0.047
0.066,0.828,-0.047
0.07,0.828,-0.043
0.07,0.832,-0.043
0.063,0.844,-0.051
0.047,0.844,-0.051
0.039,0.84,-0.055
0.039,0.863,-0.059
0.043,0.895,-0.066
0.043,0.93,-0.074
0.039,0.957,-0.086
0.035,0.988,-0.09
0.035,1.004,-0.098
0.035,1.02,-0.094
0.039,1.031,-0.105
0.051,1.039,-0.102
0.059,1.047,-0.105
0.063,1.051,-0.109
0.066,1.059,-0.113
0.066,1.059,-0.113
0.063,1.07,-0.109
0.051,1.09,-0.109
0.043,1.125,-0.121
0.051,1.156,-0.121
0.07,1.176,-0.121
0.094,1.18,-0.113
0.125,1.168,-0.105
0.145,1.141,-0.098
0.152,1.098,-0.082
0.148,1.055,-0.086
0.137,1.023,-0.094
0.117,1.004,-0.109
0.094,0.992,-0.105
0.078,0.98,-0.086
0.059,0.977,-0.07
0.055,0.984,-0.059
0.066,0.996,-0.039
0.082,1,-0.023
0.105,1.023,-0.004
0.129,1.051,0.004
0.148,1.074,0.016
0.168,1.078,0.027
0.18,1.066,0.035
0.184,1.051,0.047
0.184,1.031,0.059
0.176,1.02,0.063
0.16,1.004,0.066
0.137,0.988,0.066
0.109,0.977,0.063
0.082,0.953,0.063
0.051,0.949,0.059
0.027,0.941,0.051
0.008,0.93,0.047
-0.02,0.922,0.051
-0.035,0.91,0.043
-0.063,0.914,0.043
-0.07,0.906,0.043
-0.07,0.906,0.035
-0.07,0.91,0.035
-0.078,0.902,0.035
-0.086,0.898,0.031
-0.09,0.895,0.027
-0.094,0.91,0.031
-0.094,0.922,0.035
-0.098,0.93,0.035
-0.094,0.934,0.039
-0.094,0.922,0.047
-0.094,0.914,0.055
-0.105,0.914,0.055
-0.113,0.902,0.051
-0.117,0.898,0.047
-0.121,0.906,0.039
-0.129,0.918,0.031
-0.133,0.922,0.023
-0.133,0.93,0.02
-0.133,0.945,0.016
-0.137,0.949,0.016
-0.141,0.953,0.02
-0.141,0.957,0.016
-0.141,0.973,0.02
-0.133,0.973,0.02
-0.129,0.973,0.027
-0.117,0.988,0.027
-0.113,1.012,0.016
-0.121,1.063,-0.004
-0.129,1.145,-0.031
-0.113,1.242,-0.051
-0.086,1.328,-0.059
-0.035,1.367,-0.059
0.02,1.352,-0.043
0.066,1.301,-0.039
0.105,1.25,-0.051
0.121,1.234,-0.09
0.121,1.258,-0.121
0.109,1.273,-0.148
0.105,1.266,-0.152
0.094,1.219,-0.141
0.086,1.164,-0.117
0.086,1.125,-0.09
0.098,1.098,-0.074
0.117,1.09,-0.066
0.133,1.082,-0.066
0.145,1.066,-0.066
0.156,1.055,-0.063
0.164,1.023,-0.059
0.156,1,-0.051
0.152,0.98,-0.047
0.156,0.957,-0.035
0.152,0.938,-0.027
0.145,0.914,-0.02
0.137,0.883,-0.008
0.133,0.859,0
0.125,0.836,0
0.113,0.82,0
0.105,0.801,0
0.094,0.793,-0.004
0.078,0.781,-0.004
0.082,0.766,0
0.074,0.758,0.004
0.074,0.758,0.004
0.074,0.77,0.004
0.078,0.797,-0.004
0.086,0.82,-0.008
0.102,0.832,-0.004
0.109,0.836,-0.004
0.113,0.836,-0.004
0.109,0.832,-0.004
0.109,0.824,-0.008
0.098,0.828,-0.012
0.086,0.836,-0.008
0.082,0.855,-0.016
0.078,0.875,-0.016
0.082,0.887,-0.004
0.074,0.898,0.008
0.07,0.945,0.004
0.066,0.98,0.008
0.07,0.992,0.02
0.086,1.012,0.016
0.109,1.023,0.016
0.129,1.035,0.023
0.133,1.027,0.043
0.133,1.012,0.059
0.113,1.023,0.055
0.09,1.066,0.043
0.078,1.129,0.031
0.086,1.207,0.035
0.121,1.254,0.043
0.168,1.258,0.066
0.215,1.238,0.094
0.23,1.191,0.102
0.219,1.16,0.098
0.199,1.156,0.078
0.184,1.16,0.07
0.176,1.172,0.066
0.168,1.164,0.082
0.156,1.137,0.113
0.16,1.109,0.148
0.164,1.105,0.164
0.176,1.109,0.176
0.188,1.109,0.172
0.195,1.113,0.148
0.195,1.102,0.133
0.195,1.07,0.129
0.195,1.027,0.121
0.18,0.992,0.113
0.16,0.957,0.109
0.133,0.918,0.105
0.113,0.887,0.098
0.098,0.867,0.094
0.078,0.852,0.094
0.063,0.836,0.094
0.043,0.828,0.09
0.027,0.824,0.09
0.02,0.82,0.086
